,Gender,Age,Ever_Married,Family_Size,Profession,Graduated,Work_Experience,Energy_Consumption,Preferred_Renewable,Group
5056,Female,55,Yes,4.0,Artist,Yes,1.0,Average,Solar,C
5057,Female,43,No,2.0,Artist,Yes,9.0,Low,Solar,B
5058,Female,48,Yes,4.0,Artist,Yes,1.0,High,Solar,C
5059,Female,88,Yes,3.0,Lawyer,Yes,0.0,High,Solar,B
5060,Male,66,Yes,2.0,Entertainment,No,1.0,High,Solar,A
5061,Female,73,Yes,2.0,Lawyer,No,1.0,Low,Solar,B
5062,Male,49,Yes,2.0,Artist,Yes,9.0,Average,Solar,C
5063,Male,48,Yes,2.0,Artist,Yes,0.0,Low,Solar,C
5064,Female,39,Yes,4.0,Doctor,No,0.0,Average,Hydro,C
5065,Male,52,Yes,2.0,Artist,Yes,4.0,Average,Solar,B
5066,Male,30,No,1.0,Artist,Yes,8.0,Low,Solar,A
5067,Male,61,Yes,2.0,Artist,Yes,3.0,Average,Solar,C
5068,Male,33,No,7.0,Healthcare,Yes,0.0,Low,Hydro,A
5069,Male,68,Yes,1.0,Artist,Yes,0.0,Low,Solar,C
5070,Female,48,Yes,2.0,Artist,Yes,1.0,Average,Solar,B
5071,Male,39,Yes,3.0,Executive,Yes,0.0,High,Biomass,B
5072,Female,36,Yes,2.0,Entertainment,No,1.0,Average,Hydro,A
5073,Male,76,Yes,2.0,Lawyer,Yes,1.0,High,Solar,C
5074,Male,69,Yes,2.0,Artist,No,2.0,Low,Solar,A
5075,Male,79,Yes,1.0,Entertainment,No,0.0,Low,Solar,B
5076,Female,39,Yes,3.0,Healthcare,Yes,9.0,High,Solar,A
5077,Male,32,No,6.0,Doctor,No,,Low,Hydro,D
5078,Male,56,Yes,9.0,Executive,Yes,,High,Solar,B
5079,Male,23,No,5.0,Doctor,No,0.0,Low,Solar,B
5080,Male,71,Yes,2.0,Lawyer,No,1.0,Low,Hydro,D
5081,Male,48,Yes,3.0,Artist,Yes,0.0,Average,Solar,A
5082,Female,37,Yes,3.0,Artist,No,1.0,Low,Solar,B
5083,Female,46,Yes,2.0,Artist,Yes,0.0,Low,Solar,C
5084,Female,66,Yes,1.0,Lawyer,No,,Low,Solar,A
5085,Female,25,No,7.0,Engineer,Yes,0.0,Low,Hydro,C
5086,Male,26,No,4.0,Healthcare,Yes,0.0,Low,Solar,D
5087,Male,23,No,3.0,Healthcare,No,6.0,Low,Solar,D
5088,Female,32,Yes,6.0,Doctor,No,,High,Hydro,B
5089,Female,84,Yes,1.0,Lawyer,Yes,2.0,Low,Solar,B
5090,Male,57,Yes,1.0,Entertainment,No,0.0,Low,Solar,A
5091,Male,39,Yes,4.0,Entertainment,Yes,4.0,Average,Solar,A
5092,Male,71,Yes,2.0,Lawyer,Yes,1.0,Low,Solar,A
5093,Male,48,Yes,3.0,Artist,Yes,1.0,Low,Wind,C
5094,Female,39,Yes,3.0,Artist,Yes,7.0,Average,Solar,B
5095,Female,60,Yes,4.0,Engineer,Yes,1.0,High,Wind,B
5096,Female,43,No,1.0,Homemaker,Yes,14.0,Low,Solar,D
5097,Male,46,Yes,3.0,Entertainment,No,1.0,High,Solar,B
5098,Female,55,Yes,,Artist,Yes,6.0,Low,Solar,C
5099,Female,62,Yes,1.0,Entertainment,Yes,1.0,Low,Solar,A
5100,Male,57,No,1.0,Doctor,Yes,0.0,Low,Wind,A
5101,Male,29,No,4.0,Healthcare,Yes,0.0,Low,Solar,D
5102,Male,33,Yes,4.0,Artist,No,,Low,Solar,A
5103,Male,60,Yes,4.0,Entertainment,Yes,7.0,Average,Biomass,B
5104,Female,58,Yes,1.0,Artist,Yes,6.0,Low,Solar,C
5105,Male,52,Yes,4.0,Entertainment,No,0.0,Average,Geothermal,B
5106,Female,30,Yes,3.0,Homemaker,No,9.0,Low,Wind,B
5107,Male,52,Yes,3.0,Entertainment,Yes,1.0,Average,Hydro,B
5108,Male,31,Yes,2.0,Artist,Yes,0.0,Average,Solar,A
5109,Female,67,Yes,,Entertainment,Yes,1.0,Low,Solar,A
5110,Male,62,Yes,4.0,Artist,Yes,2.0,Average,Solar,B
5111,Male,38,Yes,4.0,Healthcare,Yes,1.0,High,Wind,D
5112,Male,60,Yes,3.0,Artist,Yes,3.0,High,Solar,B
5113,Male,47,Yes,6.0,Artist,Yes,1.0,Average,Biomass,C
5114,Male,53,No,1.0,Artist,Yes,3.0,Low,Solar,B
5115,Male,71,Yes,1.0,Lawyer,No,0.0,Low,Solar,B
5116,Male,45,Yes,3.0,Executive,No,10.0,High,Solar,C
5117,Female,37,No,2.0,Homemaker,No,,Low,Tidal,B
5118,Male,58,Yes,1.0,Artist,Yes,7.0,Low,Wind,B
5119,Male,38,Yes,3.0,Artist,Yes,1.0,Average,Solar,C
5120,Female,28,No,1.0,Homemaker,Yes,,Low,Solar,C
5121,Female,56,Yes,4.0,Artist,Yes,,High,Solar,C
5122,Male,49,Yes,4.0,Artist,Yes,1.0,Average,Solar,C
5123,Male,50,Yes,4.0,,Yes,1.0,Average,Not Interested,A
5124,Male,56,Yes,2.0,Executive,Yes,,High,Solar,B
5125,Male,28,No,1.0,Artist,Yes,,Low,Solar,B
5126,Male,70,No,1.0,Entertainment,No,0.0,Low,Solar,B
5127,Female,52,Yes,2.0,Engineer,No,1.0,High,Solar,A
5128,Male,75,Yes,1.0,Lawyer,Yes,1.0,Low,Solar,A
5129,Male,48,Yes,2.0,Entertainment,No,5.0,Average,Biomass,C
5130,Male,51,Yes,3.0,Artist,Yes,1.0,Low,Solar,C
5131,Male,62,Yes,1.0,Artist,Yes,1.0,Low,Solar,A
5132,Female,43,No,6.0,Healthcare,Yes,0.0,Low,Wind,A
5133,Female,22,No,4.0,Doctor,No,,Low,Solar,D
5134,Male,32,Yes,3.0,Doctor,Yes,0.0,Low,Solar,D
5135,Female,43,Yes,2.0,Healthcare,Yes,9.0,Low,Solar,C
5136,Male,35,Yes,4.0,Doctor,No,5.0,Low,Hydro,A
5137,Female,68,Yes,1.0,Lawyer,No,0.0,Low,Hydro,D
5138,Female,36,Yes,3.0,Entertainment,Yes,,Average,Wind,B
5139,Female,36,Yes,3.0,Artist,Yes,0.0,Average,Biomass,C
5140,Male,47,Yes,4.0,Artist,Yes,0.0,Average,Solar,A
5141,Male,37,Yes,2.0,Artist,Yes,9.0,High,Solar,C
5142,Male,20,No,4.0,Healthcare,No,1.0,Low,Solar,D
5143,Female,40,Yes,1.0,Artist,Yes,2.0,Low,Solar,B
5144,Female,40,Yes,2.0,Homemaker,Yes,2.0,Average,Wind,C
5145,Male,26,No,2.0,Entertainment,No,1.0,Low,Solar,A
5146,Female,56,Yes,2.0,Marketing,Yes,0.0,Average,Solar,C
5147,Male,35,Yes,2.0,Artist,Yes,1.0,High,Solar,A
5148,Male,56,Yes,3.0,Entertainment,No,1.0,Average,Solar,C
5149,Male,47,Yes,2.0,Healthcare,Yes,1.0,Low,Hydro,D
5150,Male,88,Yes,2.0,Lawyer,Yes,0.0,High,Hydro,A
5151,Female,31,No,5.0,Healthcare,No,1.0,Low,Solar,C
5152,Male,50,Yes,2.0,Entertainment,Yes,0.0,Average,Wind,C
5153,Male,43,Yes,3.0,Entertainment,No,0.0,Average,Wind,A
5154,Male,47,Yes,1.0,Engineer,No,,Low,Solar,D
5155,Male,18,No,3.0,Healthcare,No,1.0,Low,Hydro,D
5156,Female,56,Yes,1.0,Artist,Yes,,Low,Solar,B
5157,Male,88,Yes,1.0,Lawyer,Yes,1.0,Low,Solar,A
5158,Female,45,Yes,3.0,Artist,Yes,3.0,Low,Solar,C
5159,Female,28,No,1.0,Engineer,No,0.0,Low,Hydro,A
5160,Male,57,Yes,1.0,Artist,Yes,0.0,Low,Solar,C
5161,Male,46,Yes,4.0,Artist,Yes,,Average,Not Interested,C
5162,Male,85,Yes,2.0,Executive,Yes,0.0,High,Solar,C
5163,Female,35,No,1.0,Entertainment,No,0.0,Low,Solar,A
5164,Female,40,No,3.0,Engineer,No,0.0,Low,Wind,A
5165,Male,38,Yes,1.0,Artist,Yes,6.0,Low,Not Interested,D
5166,Female,18,No,3.0,Healthcare,No,6.0,Low,Solar,D
5167,Male,31,No,1.0,Doctor,Yes,8.0,Low,Solar,D
5168,Female,48,Yes,3.0,Artist,Yes,4.0,Average,Solar,C
5169,Female,58,Yes,,Engineer,Yes,0.0,Average,Solar,A
5170,Male,31,No,2.0,Doctor,No,0.0,Low,Hydro,A
5171,Male,46,Yes,4.0,Entertainment,No,1.0,Average,Wind,C
5172,Female,31,No,2.0,Engineer,No,0.0,Low,Solar,D
5173,Male,31,No,4.0,Healthcare,Yes,3.0,Low,Tidal,D
5174,Female,32,No,1.0,Homemaker,Yes,5.0,Low,Solar,D
5175,Female,81,No,1.0,Lawyer,Yes,1.0,Low,Wind,B
5176,Male,66,Yes,2.0,Lawyer,Yes,1.0,High,Solar,C
5177,Female,22,No,2.0,Doctor,No,3.0,Low,Hydro,B
5178,Male,51,Yes,2.0,Entertainment,Yes,0.0,Low,Solar,A
5179,Male,22,No,,Healthcare,No,0.0,Low,Solar,D
5180,Female,33,No,6.0,Engineer,Yes,0.0,Low,Solar,D
5181,Female,29,No,1.0,Engineer,Yes,10.0,Low,Solar,D
5182,Female,41,Yes,2.0,Artist,Yes,7.0,High,Solar,C
5183,Female,18,No,4.0,Healthcare,No,1.0,Low,Solar,D
5184,Female,48,No,1.0,Lawyer,Yes,4.0,Low,Solar,A
5185,Male,78,Yes,2.0,Executive,No,0.0,High,Solar,B
5186,Male,25,No,3.0,Healthcare,Yes,,Low,Solar,D
5187,Male,46,Yes,2.0,Artist,Yes,0.0,Average,Solar,B
5188,Male,53,Yes,2.0,Entertainment,Yes,4.0,Low,Biomass,A
5189,Male,56,Yes,3.0,Artist,,2.0,Average,Hydro,B
5190,Male,47,Yes,1.0,Artist,Yes,2.0,Low,Solar,D
5191,Female,40,Yes,1.0,Homemaker,No,6.0,Low,Solar,D
5192,Male,27,No,4.0,Artist,No,8.0,Low,Solar,D
5193,Male,18,No,,Healthcare,No,2.0,Low,Biomass,D
5194,Male,41,Yes,4.0,,Yes,1.0,Average,Solar,A
5195,Female,31,Yes,4.0,Engineer,No,1.0,High,Hydro,A
5196,Female,40,No,1.0,Artist,Yes,,Low,Biomass,B
5197,Male,47,Yes,2.0,Artist,Yes,1.0,Low,Solar,B
5198,Female,43,No,1.0,Engineer,No,0.0,Low,Solar,A
5199,Male,81,Yes,1.0,Entertainment,Yes,1.0,Low,Solar,B
5200,Male,62,Yes,4.0,Executive,Yes,1.0,High,Solar,C
5201,Male,51,Yes,2.0,Artist,Yes,0.0,Average,Solar,C
5202,Male,20,No,5.0,Healthcare,No,,Low,Solar,D
5203,Male,42,No,1.0,Doctor,Yes,9.0,Low,Solar,B
5204,Female,33,No,4.0,Doctor,No,0.0,Low,Solar,A
5205,Female,59,Yes,2.0,Artist,Yes,0.0,Average,Solar,C
5206,Male,36,Yes,2.0,Healthcare,Yes,8.0,High,Solar,D
5207,Male,55,Yes,3.0,Executive,Yes,2.0,High,Solar,C
5208,Male,59,Yes,2.0,Entertainment,No,1.0,Low,Solar,D
5209,Female,39,No,3.0,Artist,Yes,1.0,Low,Solar,A
5210,Female,39,No,4.0,Engineer,Yes,0.0,Low,Solar,C
5211,Male,53,Yes,4.0,Executive,No,,High,Solar,B
5212,Female,32,No,1.0,Homemaker,No,1.0,Low,Solar,A
5213,Male,35,Yes,4.0,Healthcare,Yes,5.0,High,Solar,C
5214,Male,40,Yes,4.0,Artist,Yes,0.0,Average,Solar,B
5215,Male,60,Yes,3.0,Entertainment,Yes,1.0,Low,Solar,A
5216,Female,37,No,4.0,Artist,Yes,9.0,Low,Solar,A
5217,Male,52,,4.0,Artist,Yes,0.0,Low,Hydro,C
5218,Female,35,Yes,2.0,Engineer,Yes,1.0,Average,Solar,A
5219,Female,27,No,1.0,Engineer,No,1.0,Low,Hydro,A
5220,Female,28,Yes,4.0,Artist,Yes,8.0,Low,Solar,A
5221,Male,85,Yes,2.0,Executive,No,1.0,High,Solar,D
5222,Male,29,No,2.0,Artist,Yes,,Low,Solar,B
5223,Male,78,Yes,2.0,Lawyer,Yes,0.0,Low,Solar,C
5224,Female,51,Yes,2.0,Artist,Yes,6.0,High,Hydro,B
5225,Female,33,No,5.0,Healthcare,No,0.0,Low,Tidal,D
5226,Male,29,Yes,2.0,Healthcare,Yes,0.0,Low,Solar,D
5227,Female,29,No,3.0,Healthcare,No,0.0,Low,Solar,D
5228,Male,73,Yes,2.0,Executive,Yes,0.0,High,Solar,C
5229,Female,43,No,,Homemaker,Yes,9.0,Low,Solar,D
5230,Female,33,No,5.0,Entertainment,No,8.0,Low,Hydro,D
5231,Female,23,No,3.0,Healthcare,No,0.0,Low,Solar,D
5232,Male,56,Yes,1.0,Executive,Yes,0.0,High,Solar,B
5233,Female,65,Yes,3.0,Engineer,No,1.0,Average,Solar,A
5234,Female,41,Yes,2.0,Artist,Yes,11.0,Average,Solar,B
5235,Male,58,Yes,2.0,Artist,Yes,1.0,Average,Solar,C
5236,Female,48,Yes,2.0,Artist,Yes,0.0,Average,Solar,C
5237,Female,36,No,5.0,Engineer,Yes,9.0,Low,Solar,D
5238,Male,36,No,1.0,Artist,Yes,9.0,Low,Solar,D
5239,Male,23,No,3.0,Doctor,No,4.0,Low,Solar,C
5240,Female,68,Yes,3.0,Artist,No,6.0,Average,Solar,C
5241,Female,27,Yes,2.0,Engineer,Yes,4.0,Low,Wind,B
5242,Female,42,Yes,2.0,Marketing,No,0.0,Average,Solar,A
5243,Male,29,Yes,2.0,Doctor,No,0.0,Low,Hydro,A
5244,Female,31,No,3.0,Doctor,Yes,1.0,Low,Solar,B
5245,Female,45,No,1.0,Homemaker,Yes,11.0,Low,Solar,B
5246,Male,50,Yes,3.0,Doctor,Yes,,Low,Solar,B
5247,Male,42,No,1.0,Artist,Yes,8.0,Low,Solar,A
5248,Female,55,No,1.0,Artist,Yes,0.0,Low,Solar,B
5249,Female,43,No,2.0,Engineer,Yes,8.0,Low,Hydro,A
5250,Male,30,No,1.0,Healthcare,Yes,1.0,Low,Solar,D
5251,Male,32,No,1.0,Doctor,No,5.0,Low,Not Interested,D
5252,Female,27,No,5.0,Artist,Yes,9.0,Low,Solar,B
5253,Male,33,No,1.0,Entertainment,Yes,1.0,Low,Solar,A
5254,Male,51,Yes,4.0,Executive,No,,High,Solar,C
5255,Male,31,No,4.0,Entertainment,No,1.0,Low,Biomass,D
5256,Male,31,Yes,3.0,Executive,No,1.0,High,Solar,A
5257,Female,36,No,2.0,Artist,Yes,9.0,Low,Solar,C
5258,Male,70,Yes,1.0,Entertainment,Yes,0.0,Low,Solar,A
5259,Male,37,Yes,5.0,,,2.0,High,Solar,C
5260,Female,52,Yes,3.0,Engineer,Yes,0.0,Low,Wind,B
5261,Female,28,No,3.0,Healthcare,Yes,9.0,Low,Solar,D
5262,Male,42,Yes,5.0,Entertainment,Yes,9.0,Low,Solar,D
5263,Male,52,Yes,4.0,Artist,Yes,3.0,Average,Solar,C
5264,Male,29,No,3.0,Doctor,No,0.0,Low,Wind,C
5265,Female,61,Yes,4.0,Artist,Yes,0.0,Average,Solar,C
5266,Female,38,Yes,2.0,Engineer,,5.0,Low,Biomass,B
5267,Female,30,No,,Healthcare,Yes,6.0,Low,Wind,A
5268,Male,39,Yes,3.0,Executive,Yes,3.0,High,Solar,B
5269,Female,74,Yes,2.0,Lawyer,No,0.0,High,Solar,A
5270,Female,47,Yes,2.0,Entertainment,Yes,3.0,Average,Solar,B
5271,Male,38,No,1.0,Artist,Yes,9.0,Low,Solar,A
5272,Female,40,No,1.0,Healthcare,Yes,1.0,Low,Biomass,D
5273,Male,48,Yes,2.0,Executive,Yes,0.0,Low,Solar,A
5274,Female,40,Yes,2.0,Artist,Yes,0.0,Low,Solar,B
5275,Male,38,No,2.0,,Yes,3.0,Low,Biomass,B
5276,Male,63,No,1.0,Doctor,Yes,1.0,Low,Solar,D
5277,Male,58,Yes,3.0,Artist,No,0.0,High,Solar,D
5278,Female,51,Yes,3.0,Engineer,Yes,1.0,High,Solar,C
5279,Female,38,Yes,2.0,Artist,Yes,6.0,Low,Wind,B
5280,Female,26,No,8.0,Entertainment,No,6.0,Low,Hydro,D
5281,Male,60,Yes,3.0,Artist,Yes,1.0,Average,Solar,C
5282,Male,51,Yes,3.0,Entertainment,Yes,3.0,Low,Solar,B
5283,Female,56,Yes,3.0,Artist,No,,Average,Solar,C
5284,Female,25,No,1.0,Doctor,Yes,0.0,Low,Hydro,A
5285,Male,43,No,2.0,Artist,No,6.0,Low,Solar,B
5286,Male,73,Yes,2.0,Artist,Yes,1.0,Low,Solar,B
5287,Male,22,No,4.0,Healthcare,No,,Low,Solar,D
5288,Male,66,Yes,2.0,Lawyer,Yes,1.0,High,Hydro,C
5289,Female,53,Yes,2.0,Engineer,No,0.0,Average,Solar,B
5290,Male,21,No,4.0,Healthcare,No,1.0,Low,Solar,D
5291,Female,45,Yes,4.0,Artist,Yes,3.0,High,Biomass,C
5292,Male,57,Yes,1.0,Entertainment,Yes,,Low,Solar,A
5293,Female,35,No,4.0,Doctor,Yes,1.0,Low,Biomass,B
5294,Male,40,Yes,4.0,Executive,Yes,0.0,High,Solar,B
5295,Male,35,Yes,2.0,Artist,Yes,,High,Solar,A
5296,Male,40,Yes,1.0,Entertainment,Yes,5.0,Low,Solar,D
5297,Male,50,Yes,1.0,Artist,Yes,0.0,Low,Solar,B
5298,Female,43,Yes,5.0,Entertainment,No,7.0,Average,Biomass,B
5299,Female,49,Yes,4.0,Artist,Yes,0.0,Low,Solar,B
5300,Female,37,Yes,2.0,Artist,Yes,0.0,Low,Solar,C
5301,Male,40,Yes,2.0,Artist,Yes,8.0,Average,Solar,B
5302,Male,41,No,1.0,Doctor,Yes,1.0,Low,Biomass,B
5303,Female,39,Yes,4.0,Artist,Yes,,Average,Hydro,D
5304,Female,25,No,4.0,Doctor,No,0.0,Low,Solar,D
5305,Female,32,No,2.0,Entertainment,No,0.0,Low,Biomass,A
5306,Female,39,No,6.0,Homemaker,Yes,1.0,Low,Solar,A
5307,Female,38,Yes,3.0,Healthcare,Yes,3.0,Average,Biomass,D
5308,Female,25,No,4.0,Doctor,Yes,0.0,Low,Solar,D
5309,Female,61,Yes,1.0,Engineer,No,0.0,Low,Solar,B
5310,Female,31,No,1.0,Homemaker,Yes,9.0,Low,Solar,D
5311,Male,72,Yes,1.0,Artist,Yes,2.0,Low,Solar,B
5312,Female,60,Yes,2.0,Artist,Yes,0.0,High,Wind,C
5313,Female,26,No,1.0,Homemaker,No,13.0,Low,Solar,D
5314,Male,51,Yes,5.0,Doctor,Yes,0.0,High,Hydro,C
5315,Male,56,Yes,2.0,,No,1.0,Low,Hydro,B
5316,Male,35,Yes,2.0,Entertainment,,1.0,High,Solar,D
5317,Male,55,Yes,1.0,Entertainment,Yes,1.0,Low,Solar,B
5318,Female,39,Yes,2.0,Artist,Yes,2.0,High,Geothermal,C
5319,Female,42,Yes,1.0,Engineer,Yes,2.0,Low,Solar,B
5320,Female,60,Yes,6.0,Artist,Yes,2.0,Average,Hydro,C
5321,Male,36,No,1.0,Artist,Yes,0.0,Low,Solar,A
5322,Male,25,Yes,2.0,Doctor,Yes,0.0,Average,Solar,A
5323,Male,25,No,3.0,Healthcare,No,1.0,Low,Solar,C
5324,Male,29,No,5.0,Doctor,No,5.0,Low,Biomass,B
5325,Female,27,No,5.0,Healthcare,No,0.0,Low,Solar,C
5326,Male,52,Yes,1.0,Artist,Yes,1.0,Low,Solar,A
5327,Male,36,Yes,2.0,Entertainment,No,,Low,Solar,A
5328,Male,41,Yes,4.0,Artist,Yes,0.0,High,Solar,A
5329,Male,31,No,2.0,Engineer,No,8.0,Low,Wind,D
5330,Male,45,Yes,4.0,Entertainment,Yes,0.0,Average,Solar,C
5331,Female,32,No,4.0,Healthcare,No,0.0,Low,Solar,C
5332,Male,55,Yes,3.0,Engineer,Yes,1.0,Average,Solar,A
5333,Male,28,No,3.0,Healthcare,Yes,1.0,Low,Solar,D
5334,Female,70,Yes,2.0,Artist,Yes,5.0,High,Solar,C
5335,Male,82,Yes,1.0,Lawyer,Yes,1.0,Low,Solar,A
5336,Female,26,No,7.0,Engineer,No,2.0,Low,Solar,D
5337,Male,22,No,4.0,Engineer,No,0.0,Low,Solar,D
5338,Female,29,,,Entertainment,No,1.0,High,Tidal,D
5339,Female,48,Yes,1.0,Entertainment,Yes,0.0,Low,Wind,B
5340,Male,48,Yes,2.0,Entertainment,Yes,0.0,Low,Solar,D
5341,Male,32,No,4.0,Healthcare,Yes,1.0,Low,Solar,D
5342,Male,29,No,5.0,Healthcare,No,0.0,Low,Hydro,B
5343,Male,35,No,3.0,Artist,Yes,6.0,Low,Solar,D
5344,Male,39,Yes,4.0,Entertainment,No,0.0,Average,Solar,C
5345,Female,26,No,2.0,Artist,No,2.0,Low,Solar,D
5346,Male,20,No,4.0,Healthcare,No,1.0,Low,Solar,D
5347,Female,35,No,1.0,Marketing,Yes,0.0,Low,Not Interested,D
5348,Male,18,No,3.0,Healthcare,No,3.0,Low,Biomass,D
5349,Female,56,Yes,2.0,Artist,Yes,0.0,High,Solar,B
5350,Male,40,No,1.0,Homemaker,No,,Low,Hydro,A
5351,Female,37,No,1.0,Engineer,No,3.0,Low,Solar,A
5352,Female,57,Yes,3.0,Artist,Yes,,High,Solar,C
5353,Male,23,No,4.0,Healthcare,No,0.0,Low,Solar,D
5354,Male,52,Yes,1.0,Artist,Yes,1.0,Low,Solar,C
5355,Female,45,Yes,7.0,Engineer,No,0.0,Average,Not Interested,A
5356,Male,20,No,4.0,Healthcare,No,5.0,Low,Wind,D
5357,Female,20,No,6.0,Healthcare,No,2.0,Low,Biomass,D
5358,Male,61,Yes,7.0,Healthcare,Yes,1.0,Average,Wind,B
5359,Male,23,No,4.0,Doctor,No,0.0,Low,Solar,B
5360,Female,52,No,2.0,Artist,Yes,0.0,Low,,C
5361,Male,25,Yes,2.0,Healthcare,Yes,8.0,Low,Solar,D
5362,Male,21,No,6.0,Healthcare,No,1.0,Low,Geothermal,D
5363,Male,59,Yes,6.0,Artist,Yes,0.0,Average,Hydro,B
5364,Female,37,No,3.0,Marketing,Yes,1.0,Low,Solar,D
5365,Female,72,Yes,2.0,Lawyer,Yes,0.0,High,Solar,C
5366,Male,50,Yes,1.0,Artist,Yes,0.0,Low,Solar,A
5367,Male,19,No,,Healthcare,No,0.0,Low,Wind,D
5368,Male,20,No,8.0,Healthcare,No,0.0,Low,Hydro,D
5369,Female,32,Yes,4.0,Artist,No,0.0,Average,Solar,A
5370,Female,36,No,2.0,Doctor,No,0.0,Low,Solar,A
5371,Female,29,Yes,2.0,Doctor,No,0.0,Average,Not Interested,B
5372,Male,25,Yes,,Entertainment,No,,Average,Wind,D
5373,Female,22,No,4.0,Healthcare,,3.0,Low,Geothermal,D
5374,Male,66,Yes,1.0,Artist,Yes,1.0,Low,Hydro,B
5375,Male,50,Yes,4.0,Artist,Yes,,Low,Solar,C
5376,Male,53,,3.0,Artist,Yes,,Average,Wind,C
5377,Male,39,No,2.0,Entertainment,Yes,9.0,Low,Solar,A
5378,Male,60,Yes,2.0,Artist,Yes,1.0,Low,Solar,C
5379,Male,70,Yes,2.0,Entertainment,Yes,8.0,Average,Solar,C
5380,Male,18,No,3.0,Doctor,No,0.0,Low,Solar,D
5381,Female,33,No,2.0,Engineer,Yes,0.0,Low,Solar,A
5382,Male,53,No,2.0,Artist,Yes,0.0,Low,Solar,A
5383,Male,27,Yes,3.0,Artist,Yes,9.0,Average,Solar,C
5384,Male,68,Yes,2.0,Lawyer,Yes,0.0,Low,,C
5385,Female,27,No,3.0,Artist,Yes,0.0,Low,Not Interested,A
5386,Male,37,Yes,2.0,Artist,Yes,4.0,Average,Solar,C
5387,Male,42,Yes,4.0,Artist,Yes,1.0,Average,Solar,B
5388,Male,32,No,7.0,Artist,No,3.0,Low,Hydro,A
5389,Female,28,No,1.0,Engineer,Yes,7.0,Low,Solar,B
5390,Male,31,No,4.0,Healthcare,No,1.0,Low,Solar,B
5391,Male,88,Yes,,Lawyer,No,0.0,Low,Solar,B
5392,Male,35,No,1.0,Artist,Yes,0.0,Low,Solar,B
5393,Male,36,No,4.0,Healthcare,No,,Low,Hydro,B
5394,Male,33,Yes,2.0,Homemaker,No,9.0,Average,Solar,A
5395,Female,40,No,1.0,Homemaker,Yes,13.0,Low,Wind,A
5396,Male,25,Yes,2.0,Entertainment,Yes,1.0,High,Wind,D
5397,Male,67,Yes,2.0,Artist,Yes,1.0,Average,Solar,C
5398,Female,18,,3.0,Healthcare,No,1.0,Average,Not Interested,D
5399,Female,62,Yes,2.0,Engineer,No,8.0,High,Hydro,A
5400,Female,21,No,2.0,Healthcare,No,0.0,Low,Hydro,D
5401,Female,28,No,4.0,Healthcare,No,,Low,Hydro,D
5402,Female,36,No,1.0,Engineer,No,,Low,Solar,A
5403,Male,27,No,3.0,Doctor,No,0.0,Low,Solar,D
5404,Female,36,Yes,4.0,Entertainment,Yes,1.0,Average,Hydro,A
5405,Male,53,Yes,4.0,Executive,No,0.0,Average,Solar,C
5406,Female,30,No,5.0,Doctor,Yes,0.0,Low,Not Interested,C
5407,Female,53,Yes,3.0,Artist,Yes,8.0,Average,Solar,C
5408,Female,33,No,3.0,Doctor,No,1.0,Low,Solar,D
5409,Female,36,No,3.0,Marketing,Yes,,Low,Solar,D
5410,Female,53,Yes,3.0,Engineer,No,0.0,Low,Geothermal,A
5411,Male,29,No,4.0,Doctor,No,8.0,Low,Solar,B
5412,Female,28,No,8.0,Engineer,No,8.0,Low,Hydro,D
5413,Male,47,Yes,1.0,Artist,Yes,1.0,Low,Solar,B
5414,Male,23,No,4.0,,No,1.0,Low,Solar,D
5415,Female,35,Yes,4.0,Entertainment,Yes,0.0,Low,Tidal,A
5416,Male,87,Yes,1.0,Lawyer,Yes,3.0,Low,Solar,C
5417,Male,56,Yes,4.0,Artist,Yes,0.0,Average,Solar,C
5418,Female,26,Yes,9.0,Lawyer,No,0.0,Low,Not Interested,C
5419,Female,75,Yes,3.0,Artist,Yes,1.0,High,Solar,B
5420,Female,77,Yes,2.0,Lawyer,Yes,,High,Solar,B
5421,Male,66,Yes,3.0,Artist,No,2.0,High,Solar,C
5422,Male,55,Yes,2.0,Artist,Yes,0.0,Average,Solar,C
5423,Male,61,Yes,6.0,Executive,Yes,,Low,Wind,B
5424,Male,39,Yes,3.0,Entertainment,Yes,1.0,Average,Wind,A
5425,Male,61,Yes,2.0,Executive,Yes,9.0,High,Solar,C
5426,Male,40,No,4.0,Engineer,No,2.0,Low,Solar,D
5427,Male,43,Yes,3.0,Executive,Yes,0.0,High,Solar,B
5428,Female,57,No,1.0,Artist,Yes,1.0,Low,Solar,B
5429,Female,37,No,2.0,Artist,Yes,0.0,Low,Solar,C
5430,Male,41,Yes,2.0,Entertainment,Yes,2.0,Average,Solar,C
5431,Female,20,No,2.0,,No,,Low,Solar,D
5432,Male,68,Yes,2.0,Executive,No,1.0,Average,Solar,B
5433,Female,43,Yes,4.0,Artist,Yes,9.0,High,Solar,C
5434,Male,21,No,5.0,Healthcare,No,1.0,Low,Hydro,D
5435,Male,38,Yes,4.0,Engineer,Yes,1.0,Average,Wind,B
5436,Male,62,Yes,5.0,Artist,Yes,1.0,Average,Solar,A
5437,Female,30,No,7.0,Doctor,Yes,,Low,Geothermal,C
5438,Male,32,No,3.0,Artist,Yes,0.0,Low,Hydro,A
5439,Female,18,No,5.0,Healthcare,No,0.0,Low,Solar,D
5440,Male,35,Yes,1.0,Healthcare,Yes,1.0,Low,Solar,D
5441,Female,28,No,4.0,Doctor,No,3.0,Low,Solar,A
